dep_utc,arr_utc,TOF_days,C3_short,vinfD_short_kms,vinfA_short_kms,DVtot_short_kms
2035-02-27T00:00:00,2036-07-03T00:00:00,491.99999998515125,1208.338434611772,34.76116273388697,22.89762196083864,57.65878469472561
2035-03-02T00:00:00,2036-07-03T00:00:00,488.9999999845828,1057.2617080581197,32.51556101404556,21.39754697919345,53.91310799323901
2035-03-05T00:00:00,2036-07-03T00:00:00,485.9999999840613,924.3558674209775,30.403221332960385,19.98455703618833,50.38777836914872
2035-03-08T00:00:00,2036-07-03T00:00:00,482.9999999835811,808.6683942199228,28.43709538999936,18.667643416553876,47.104738806553236
2035-03-11T00:00:00,2036-07-03T00:00:00,479.99999998315064,708.6713304844224,26.620881474594757,17.449692706232778,44.070574180827535
2035-03-14T00:00:00,2036-07-03T00:00:00,476.99999998276434,622.5828595681425,24.951610360218083,16.32916553148344,41.28077589170152
2035-03-17T00:00:00,2036-07-03T00:00:00,473.99999998243044,548.5897230221063,23.421992294040795,15.301630373316016,38.72362266735681
2035-03-20T00:00:00,2036-07-03T00:00:00,470.99999998214344,484.9809389266234,22.022282781914853,14.36098889676479,36.38327167867964
2035-03-23T00:00:00,2036-07-03T00:00:00,467.9999999819061,430.2153587867766,20.741633464767826,13.500367095836452,34.24200056060428
2035-03-26T00:00:00,2036-07-03T00:00:00,464.99999998172126,382.9456474010529,19.568997097476736,12.712715686815372,32.28171278429211
2035-03-29T00:00:00,2036-07-03T00:00:00,461.99999998158603,342.01652904655907,18.493688897744523,11.991185723375871,30.484874621120394
2035-04-01T00:00:00,2036-07-03T00:00:00,458.9999999815005,306.44965369834534,17.505703461967627,11.329343406274601,28.83504686824223
2035-04-04T00:00:00,2036-07-03T00:00:00,455.9999999814674,275.4228364836004,16.59586805453696,10.7212764019714,27.31714445650836
2035-04-07T00:00:00,2036-07-03T00:00:00,452.99999998148667,248.2481254806218,15.75589177040201,10.161630643416355,25.917522413818368
2035-04-10T00:00:00,2036-07-03T00:00:00,449.9999999815557,224.35102177418634,14.978351770945505,9.645604947243083,24.623956718188587
2035-04-13T00:00:00,2036-07-03T00:00:00,446.9999999816743,203.25189568446757,14.256643913785165,9.16892178679185,23.425565700577017
2035-04-16T00:00:00,2036-07-03T00:00:00,443.9999999818454,184.54993730759077,13.584915800533722,8.727786067211696,22.312701867745417
2035-04-19T00:00:00,2036-07-03T00:00:00,440.9999999820634,167.90961454074542,12.957994232933792,8.318839254597778,21.27683348753157
2035-04-22T00:00:00,2036-07-03T00:00:00,437.9999999823311,153.0494013259764,12.371313645930103,7.939113226846593,20.310426872776695
2035-04-25T00:00:00,2036-07-03T00:00:00,434.99999998264843,139.7324524577635,11.820848212280008,7.585986318475674,19.40683453075568
2035-04-28T00:00:00,2036-07-03T00:00:00,431.9999999830127,127.75892064539623,11.303049174687166,7.257142838959807,18.560192013646972
2035-05-01T00:00:00,2036-07-03T00:00:00,428.9999999834211,116.95965418129634,10.81478867945631,6.950536590166205,17.765325269622515
2035-05-04T00:00:00,2036-07-03T00:00:00,425.99999998387636,107.19104229960575,10.35331069270143,6.664358452962994,17.017669145664424
2035-05-07T00:00:00,2036-07-03T00:00:00,422.9999999843731,98.33079971921875,9.91618876984594,6.3970078649885895,16.31319663483453
2035-05-10T00:00:00,2036-07-03T00:00:00,419.9999999849139,90.2745088194164,9.501289850300138,6.14706789747905,15.648357747779187
2035-05-13T00:00:00,2036-07-03T00:00:00,416.99999998549345,82.9327677603122,9.106742983103905,5.913283604983094,15.020026588087
2035-05-16T00:00:00,2036-07-03T00:00:00,413.99999998611435,76.22883692329364,8.730912719944785,5.694543317021831,14.425456036966615
2035-05-19T00:00:00,2036-07-03T00:00:00,410.99999998677106,70.09670829245212,8.3723776964762,5.489862534813574,13.862240231289775
2035-05-22T00:00:00,2036-07-03T00:00:00,407.9999999874637,64.47951694194785,8.02991388135314,5.298370121720666,13.328284003073806
2035-05-25T00:00:00,2036-07-03T00:00:00,404.9999999881922,59.32822035911068,7.702481441659608,5.119296537048684,12.821777978708292
2035-05-28T00:00:00,2036-07-03T00:00:00,401.99999998895106,54.60049668706021,7.3892148897606305,4.951963915736341,12.341178805496972
2035-05-31T00:00:00,2036-07-03T00:00:00,398.9999999897375,50.259830010957955,7.089416760986616,4.79577783356033,11.885194594546945
2035-06-03T00:00:00,2036-07-03T00:00:00,395.99999999055433,46.2747568663685,6.8025551718724415,4.650220635068836,11.452775806941277
2035-06-06T00:00:00,2036-07-03T00:00:00,392.99999999139874,42.61824944026624,6.528265423546,4.514846251904911,11.04311167545091
2035-06-09T00:00:00,2036-07-03T00:00:00,389.9999999922624,39.26721027438056,6.266355421964234,4.389276510413961,10.655631932378196
2035-06-12T00:00:00,2036-07-03T00:00:00,386.999999993151,36.20205696153144,6.016814519455576,4.273199022174625,10.290013541630202
2035-06-15T00:00:00,2036-07-03T00:00:00,383.9999999940561,33.406393391355486,5.779826415330783,4.166366852593354,9.946193267924137
2035-06-18T00:00:00,2036-07-03T00:00:00,380.9999999949805,30.86677219584682,5.5557872705717255,4.068600281460873,9.624387552032598
2035-06-21T00:00:00,2036-07-03T00:00:00,377.99999999591597,28.572543867768907,5.345329163650159,3.979791173400767,9.325120337050926
2035-06-24T00:00:00,2036-07-03T00:00:00,374.99999999686526,26.515792966448537,5.14934879052182,3.8999107993743714,9.049259589896192
2035-06-27T00:00:00,2036-07-03T00:00:00,371.9999999978255,24.691377490095366,4.969041908667642,3.8290224262505843,8.798064334918227
2035-06-30T00:00:00,2036-07-03T00:00:00,368.99999999879134,23.097104474210656,4.805944701534825,3.7673007286278613,8.573245430162686
2035-07-03T00:00:00,2036-07-03T00:00:00,365.9999999997627,21.73409689859097,4.66198422333141,3.7150612765187856,8.377045499850196
2035-07-06T00:00:00,2036-07-03T00:00:00,363.000000000734,20.60744206610495,4.539542054668615,3.672805369342837,8.212347424011453
2035-07-09T00:00:00,2036-07-03T00:00:00,360.0000000017081,19.727273329464076,4.441539522447602,3.641288975241943,8.082828497689546
2035-07-12T00:00:00,2036-07-03T00:00:00,357.0000000026767,19.110556218328828,4.371562217140324,3.6216307351975354,7.99319295233786
2035-07-15T00:00:00,2036-07-03T00:00:00,354.0000000036425,18.784085056379432,4.334061035146994,3.6154853733822425,7.949546408529237
2035-07-18T00:00:00,2036-07-03T00:00:00,351.00000000460005,18.78965228750076,4.334703252530761,3.6253306659150555,7.960033918445816
